id,transactionID,entryType,entryDimen,accountCode,accountCodeSub,accountCodeSubAcct,amount,quantity,unitPrice,dueDate,voucher,doubleEntryId,inactive,deleted,createdBy,createdAt,updatedBy,updatedAt
1509,755,DR,1,7,,COA,781789.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1510,755,CR,-1,19,8,VENDORS,781789.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1511,756,DR,1,8,,COA,463185.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1512,756,CR,-1,19,7,VENDORS,463185.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1513,757,DR,1,8,,COA,606462.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1514,757,CR,-1,19,4,VENDORS,606462.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1515,758,DR,1,8,,COA,523923.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1516,758,CR,-1,19,8,VENDORS,523923.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1517,759,DR,1,7,,COA,284117.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1518,759,CR,-1,19,6,VENDORS,284117.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1519,760,DR,1,51,,COA,285269.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1520,760,CR,-1,8,,COA,285269.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1521,761,DR,1,8,,COA,114681.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1522,761,CR,-1,19,4,VENDORS,114681.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1523,762,DR,1,7,,COA,743934.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1524,762,CR,-1,19,10,VENDORS,743934.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1525,763,DR,1,42,,COA,109057.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1526,763,CR,-1,8,,COA,109057.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1527,764,DR,1,52,,COA,279967.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1528,764,CR,-1,8,,COA,279967.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1529,765,DR,1,39,,COA,48732.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1530,765,CR,-1,8,,COA,48732.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1531,766,DR,1,7,,COA,161064.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1532,766,CR,-1,19,7,VENDORS,161064.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1533,767,DR,1,43,,COA,186845.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1534,767,CR,-1,8,,COA,186845.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1535,768,DR,1,8,,COA,166100.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1536,768,CR,-1,13,7,CUSTOMERS,166100.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1537,769,DR,1,7,,COA,181720.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1538,769,CR,-1,13,9,CUSTOMERS,181720.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1539,770,DR,1,8,,COA,119900.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1540,770,CR,-1,13,10,CUSTOMERS,119900.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1541,771,DR,1,7,,COA,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1542,771,CR,-1,13,4,CUSTOMERS,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1543,772,DR,1,8,,COA,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1544,772,CR,-1,13,1,CUSTOMERS,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1545,773,DR,1,8,,COA,201960.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1546,773,CR,-1,13,6,CUSTOMERS,201960.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1547,774,DR,1,8,,COA,193600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1548,774,CR,-1,13,3,CUSTOMERS,193600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1549,775,DR,1,8,,COA,187220.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1550,775,CR,-1,13,2,CUSTOMERS,187220.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1551,776,DR,1,7,,COA,182380.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1552,776,CR,-1,13,8,CUSTOMERS,182380.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1553,777,DR,1,8,,COA,173360.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1554,777,CR,-1,13,5,CUSTOMERS,173360.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1555,778,DR,1,8,,COA,527248.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1556,778,CR,-1,19,9,VENDORS,527248.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1557,779,DR,1,39,,COA,76417.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1558,779,CR,-1,8,,COA,76417.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1559,780,DR,1,8,,COA,530662.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1560,780,CR,-1,19,10,VENDORS,530662.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1561,781,DR,1,7,,COA,339100.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1562,781,CR,-1,19,1,VENDORS,339100.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1563,782,DR,1,7,,COA,607406.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1564,782,CR,-1,19,6,VENDORS,607406.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1565,783,DR,1,7,,COA,83422.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1566,783,CR,-1,19,3,VENDORS,83422.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1567,784,DR,1,43,,COA,37477.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1568,784,CR,-1,8,,COA,37477.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1569,785,DR,1,38,,COA,169492.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1570,785,CR,-1,8,,COA,169492.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1571,786,DR,1,7,,COA,464238.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1572,786,CR,-1,19,4,VENDORS,464238.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1573,787,DR,1,8,,COA,166100.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1574,787,CR,-1,13,7,CUSTOMERS,166100.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1575,788,DR,1,8,,COA,119900.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1576,788,CR,-1,13,10,CUSTOMERS,119900.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1577,789,DR,1,8,,COA,181720.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1578,789,CR,-1,13,9,CUSTOMERS,181720.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1579,790,DR,1,7,,COA,657443.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1580,790,CR,-1,19,2,VENDORS,657443.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1581,791,DR,1,8,,COA,201960.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1582,791,CR,-1,13,6,CUSTOMERS,201960.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1583,792,DR,1,8,,COA,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1584,792,CR,-1,13,1,CUSTOMERS,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1585,793,DR,1,7,,COA,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1586,793,CR,-1,13,4,CUSTOMERS,130020.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1587,794,DR,1,8,,COA,193600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1588,794,CR,-1,13,3,CUSTOMERS,193600.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1589,795,DR,1,7,,COA,182380.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1590,795,CR,-1,13,8,CUSTOMERS,182380.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1591,796,DR,1,8,,COA,187220.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1592,796,CR,-1,13,2,CUSTOMERS,187220.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1593,797,DR,1,8,,COA,173360.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1594,797,CR,-1,13,5,CUSTOMERS,173360.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1595,798,DR,1,48,,COA,308105.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1596,798,CR,-1,8,,COA,308105.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1597,799,DR,1,8,,COA,20229.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1598,799,CR,-1,19,2,VENDORS,20229.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1599,800,DR,1,39,,COA,216298.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1600,800,CR,-1,8,,COA,216298.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1601,801,DR,1,7,,COA,613381.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1602,801,CR,-1,19,9,VENDORS,613381.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1603,802,DR,1,47,,COA,225174.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1604,802,CR,-1,7,,COA,225174.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1605,803,DR,1,47,,COA,25148.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1606,803,CR,-1,7,,COA,25148.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1607,804,DR,1,8,,COA,606214.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1608,804,CR,-1,19,8,VENDORS,606214.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1609,805,DR,1,8,,COA,610005.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1610,805,CR,-1,19,3,VENDORS,610005.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1611,806,DR,1,7,,COA,224914.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1612,806,CR,-1,19,4,VENDORS,224914.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1613,807,DR,1,8,,COA,193186.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1614,807,CR,-1,19,9,VENDORS,193186.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1615,808,DR,1,8,,COA,611888.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1616,808,CR,-1,19,8,VENDORS,611888.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1617,809,DR,1,8,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1618,809,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1619,810,DR,1,8,,COA,684835.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1620,810,CR,-1,19,2,VENDORS,684835.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1621,811,DR,1,7,,COA,399063.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1622,811,CR,-1,19,6,VENDORS,399063.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1623,812,DR,1,8,,COA,305383.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1624,812,CR,-1,19,4,VENDORS,305383.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1625,813,DR,1,13,7,CUSTOMERS,546000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1626,813,CR,-1,7,,COA,546000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1627,814,DR,1,13,7,CUSTOMERS,54600.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1628,814,CR,-1,30,,COA,54600.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1629,815,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1630,815,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1631,816,DR,1,13,9,CUSTOMERS,861000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1632,816,CR,-1,7,,COA,861000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1633,817,DR,1,13,9,CUSTOMERS,86100.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1634,817,CR,-1,30,,COA,86100.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1635,818,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1636,818,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1637,819,DR,1,13,10,CUSTOMERS,685000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1638,819,CR,-1,7,,COA,685000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1639,820,DR,1,13,10,CUSTOMERS,68500.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1640,820,CR,-1,30,,COA,68500.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1641,821,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1642,821,CR,-1,25,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1643,822,DR,1,13,6,CUSTOMERS,743000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1644,822,CR,-1,7,,COA,743000.00,,,0,Payment,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1645,823,DR,1,13,6,CUSTOMERS,74300.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1646,823,CR,-1,30,,COA,74300.00,,,0,"Debit Note",,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
1647,824,DR,1,7,,COA,1000.00,,,0,Receipt,,0,0,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z,DEMO@sunday.adegboye,2024-09-16T20:11:16.620Z
